action,trade_number,price,type,base_amount,quote_amount,quantity,trading_fee,date,quote_balance,base_balance,base_debt
buy,73,15984.32,short,0.020402290438944135,320.3161639143273,100,0.31451558871963115,2020-11-14 09:00:00,314.2010731309115,0.0,0.0
buy,74,15984.32,long,0.019637173934066672,314.2010731309115,100,0.3142010731309115,2020-11-14 09:00:00,313.8868720577806,0.019637173934066672,0.0
sell,74,16247.14,long,0.019637173934066672,314.2010731309115,100,0.3190530803193936,2020-11-16 10:00:00,318.7340272390742,0.0,0.0
sell,75,16247.14,short,0.019617854418628396,318.7340272390742,100,1.9617854418628397e-05,2020-11-16 10:00:00,318.7340272390742,0.0,0.019617854418628396
buy,75,18186.82,short,0.019617854418628396,318.7340272390742,100,0.2806816673803491,2020-11-22 11:00:00,280.40098571296875,0.0,0.0
buy,76,18186.82,long,0.015402394961145257,280.40098571296875,100,0.28040098571296873,2020-11-22 11:00:00,280.1205847272558,0.015402394961145257,0.0
sell,76,19084.81,long,0.015402394961145257,280.40098571296875,100,0.2939656264201075,2020-11-24 12:00:00,293.67166079368735,0.0,0.0
sell,77,19084.81,short,0.015387717288968941,293.67166079368735,100,1.538771728896894e-05,2020-11-24 12:00:00,293.67166079368735,0.0,0.015387717288968941
buy,77,18404.58,short,0.015387717288968941,293.67166079368735,100,0.3041388477251627,2020-11-26 03:00:00,303.83470887743755,0.0,0.0
buy,78,18404.58,long,0.016492138053058537,303.83470887743755,100,0.3038347088774376,2020-11-26 03:00:00,303.5308741685601,0.016492138053058537,0.0
sell,78,17755.95,long,0.016492138053058537,303.83470887743755,100,0.29282287065969587,2020-11-28 19:00:00,292.5300477890362,0.0,0.0
sell,79,17755.95,short,0.016475043452422213,292.5300477890362,100,1.6475043452422213e-05,2020-11-28 19:00:00,292.5300477890362,0.0,0.016475043452422213
buy,79,18781.57,short,0.016475043452422213,292.5300477890362,100,0.27563291372336296,2020-12-08 22:00:00,275.3572808096396,0.0,0.0
buy,80,18781.57,long,0.014646375331179977,275.3572808096396,100,0.27535728080963956,2020-12-08 22:00:00,275.0819235288299,0.014646375331179977,0.0
sell,80,18700.61,long,0.014646375331179977,275.3572808096396,100,0.2738949660245133,2020-12-12 19:00:00,273.6210710584888,0.0,0.0
sell,81,18700.61,short,0.014631665547727522,273.6210710584888,100,1.4631665547727521e-05,2020-12-12 19:00:00,273.6210710584888,0.0,0.014631665547727522
buy,81,23450.21,short,0.014631665547727522,273.6210710584888,100,0.2041265123730022,2020-12-21 10:00:00,203.9223858606292,0.0,0.0
buy,82,23450.21,long,0.008687276722671932,203.9223858606292,100,0.2039223858606292,2020-12-21 10:00:00,203.71846347476855,0.008687276722671932,0.0
sell,82,23850.0,long,0.008687276722671932,203.9223858606292,100,0.20719502639864945,2020-12-23 00:00:00,206.9878313722508,0.0,0.0
sell,83,23850.0,short,0.008678735068018901,206.9878313722508,100,8.678735068018902e-06,2020-12-23 00:00:00,206.9878313722508,0.0,0.008678735068018901
buy,83,31013.44,short,0.008678735068018901,206.9878313722508,100,0.14481823343660152,2021-01-04 10:00:00,144.67341520316492,0.0,0.0
buy,84,31013.44,long,0.004660197056113794,144.67341520316492,100,0.14467341520316493,2021-01-04 10:00:00,144.52874178796176,0.004660197056113794,0.0
sell,84,34228.19,long,0.004660197056113794,144.67341520316492,100,0.15952510663895458,2021-01-06 04:00:00,159.36558153231562,0.0,0.0
sell,85,34228.19,short,0.004655974549992729,159.36558153231562,100,4.655974549992728e-06,2021-01-06 04:00:00,159.36558153231562,0.0,0.004655974549992729
buy,85,38090.25,short,0.004655974549992729,159.36558153231562,100,0.1413839284617707,2021-01-10 19:00:00,141.24254453330892,0.0,0.0
buy,86,38090.25,long,0.0037043942213237147,141.24254453330892,100,0.14124254453330892,2021-01-10 19:00:00,141.10130198877562,0.0037043942213237147,0.0
sell,86,37420.4,long,0.0037043942213237147,141.24254453330892,100,0.13861742964728044,2021-01-14 00:00:00,138.47881221763316,0.0,0.0
sell,87,37420.4,short,0.003700623515986819,138.47881221763316,100,3.700623515986819e-06,2021-01-14 00:00:00,138.47881221763316,0.0,0.003700623515986819
buy,87,36899.32,short,0.003700623515986819,138.47881221763316,100,0.14040713311934358,2021-01-15 15:00:00,140.26672598622423,0.0,0.0
buy,88,36899.32,long,0.0037975350022774945,140.26672598622423,100,0.14026672598622422,2021-01-15 15:00:00,140.126459260238,0.0037975350022774945,0.0
sell,88,34188.2,long,0.0037975350022774945,140.26672598622423,100,0.12982058028588908,2021-01-25 13:00:00,129.69075970560317,0.0,0.0
sell,89,34188.2,short,0.0037934363232227254,129.69075970560317,100,3.7934363232227253e-06,2021-01-25 13:00:00,129.69075970560317,0.0,0.0037934363232227254
buy,89,30315.38,short,0.0037934363232227254,129.69075970560317,100,0.1443820557669066,2021-01-27 14:00:00,144.2376737111397,0.0,0.0
buy,90,30315.38,long,0.004753146291995303,144.2376737111397,100,0.1442376737111397,2021-01-27 14:00:00,144.09343603742857,0.004753146291995303,0.0
sell,90,32642.9,long,0.004753146291995303,144.2376737111397,100,0.1551675532121482,2021-01-28 21:00:00,155.01238565893604,0.0,0.0
sell,91,32642.9,short,0.004748732056861861,155.01238565893604,100,4.748732056861861e-06,2021-01-28 21:00:00,155.01238565893604,0.0,0.004748732056861861
buy,91,54568.73,short,0.004748732056861861,155.01238565893604,100,0.050892493864632515,2021-02-22 12:00:00,50.84160137076788,0.0,0.0
buy,92,54568.73,long,0.0009307667554182974,50.84160137076788,100,0.05084160137076788,2021-02-22 12:00:00,50.79075976939711,0.0009307667554182974,0.0
sell,92,48171.62,long,0.0009307667554182974,50.84160137076788,100,0.044830582273146916,2021-03-01 15:00:00,44.78575169087377,0.0,0.0
sell,93,48171.62,short,0.0009297123844054604,44.78575169087377,100,9.297123844054605e-07,2021-03-01 15:00:00,44.78575169087377,0.0,0.0009297123844054604
buy,93,57776.96,short,0.0009297123844054604,44.78575169087377,100,0.035855548136448624,2021-03-15 09:00:00,35.81969258831218,0.0,0.0
buy,94,57776.96,long,0.0006193450277709985,35.81969258831218,100,0.03581969258831218,2021-03-15 09:00:00,35.78387289572387,0.0006193450277709985,0.0
sell,94,58323.73,long,0.0006193450277709985,35.81969258831218,100,0.03612285115481731,2021-03-17 23:00:00,36.0867283036625,0.0,0.0
sell,95,58323.73,short,0.0006187314889439083,36.0867283036625,100,6.187314889439083e-07,2021-03-17 23:00:00,36.0867283036625,0.0,0.0006187314889439083
buy,95,57236.36,short,0.0006187314889439083,36.0867283036625,100,0.03675951836279543,2021-03-21 09:00:00,36.72275884443264,0.0,0.0
buy,96,57236.36,long,0.0006409568338305966,36.72275884443264,100,0.03672275884443264,2021-03-21 09:00:00,36.686036085588206,0.0006409568338305966,0.0
